date,price ($/MWh)
9/1/2021 0:00,43.46451
9/1/2021 0:05,44.123226
9/1/2021 0:10,45.65489
9/1/2021 0:15,44.48187
9/1/2021 0:20,44.357596
9/1/2021 0:25,44.483136
9/1/2021 0:30,44.098753
9/1/2021 0:35,44.098753
9/1/2021 0:40,43.776073
9/1/2021 0:45,44.321136
9/1/2021 0:50,44.354756
9/1/2021 0:55,45.174393
9/1/2021 1:00,49.594646
9/1/2021 1:05,51.464813
9/1/2021 1:10,52.21328
9/1/2021 1:15,50.576246
9/1/2021 1:20,50.813873
9/1/2021 1:25,50.79362
9/1/2021 1:30,50.45839
9/1/2021 1:35,49.82055
9/1/2021 1:40,49.82055
9/1/2021 1:45,48.04798
9/1/2021 1:50,48.924096
9/1/2021 1:55,47.45478
9/1/2021 2:00,48.547076
9/1/2021 2:05,46.809613
9/1/2021 2:10,46.37874
9/1/2021 2:15,47.49815
9/1/2021 2:20,45.97935
9/1/2021 2:25,45.97935
9/1/2021 2:30,44.806893
9/1/2021 2:35,44.78561
9/1/2021 2:40,44.775026
9/1/2021 2:45,44.344403
9/1/2021 2:50,44.256083
9/1/2021 2:55,44.256083
9/1/2021 3:00,45.91834
9/1/2021 3:05,45.847506
9/1/2021 3:10,47.760393
9/1/2021 3:15,48.518366
9/1/2021 3:20,47.01344
9/1/2021 3:25,48.024623
9/1/2021 3:30,46.76159
9/1/2021 3:35,46.331196
9/1/2021 3:40,46.331196
9/1/2021 3:45,46.331196
9/1/2021 4:20,48.337896
9/1/2021 4:25,49.03545
9/1/2021 4:30,43.393983
9/1/2021 4:35,41.44955
9/1/2021 4:40,42.136293
9/1/2021 4:45,43.634243
9/1/2021 4:50,43.498243
9/1/2021 4:55,43.19583
9/1/2021 5:00,41.418013
9/1/2021 5:05,41.094916
9/1/2021 5:10,41.418013
9/1/2021 5:15,42.264663
9/1/2021 5:20,42.929263
9/1/2021 5:25,44.330066
9/1/2021 5:30,50.4149
9/1/2021 5:35,51.034953
9/1/2021 5:40,55.208106
9/1/2021 5:45,56.403463
9/1/2021 5:50,56.403463
9/1/2021 5:55,55.210073
9/1/2021 6:00,49.047446
9/1/2021 6:05,49.047446
9/1/2021 6:10,49.00266
9/1/2021 6:15,50.472173
9/1/2021 6:20,52.045273
9/1/2021 6:25,53.556403
9/1/2021 6:30,53.938353
9/1/2021 6:35,55.244876
9/1/2021 6:40,56.383893
9/1/2021 6:45,52.535066
9/1/2021 6:50,53.716426
9/1/2021 6:55,52.77629
9/1/2021 7:00,60.027233
9/1/2021 7:05,59.19478
9/1/2021 7:10,53.767583
9/1/2021 7:15,53.58066
9/1/2021 7:20,50.509986
9/1/2021 7:25,49.39334
9/1/2021 7:30,49.059723
9/1/2021 7:35,47.887463
9/1/2021 7:40,43.719906
9/1/2021 7:45,42.96212
9/1/2021 7:50,41.255746
9/1/2021 7:55,42.399666
9/1/2021 8:00,44.246003
9/1/2021 8:05,45.798933
9/1/2021 8:10,43.792666
9/1/2021 8:15,43.093433
9/1/2021 8:20,43.29931
9/1/2021 8:25,42.485443
9/1/2021 8:30,39.793663
9/1/2021 8:35,39.793663
9/1/2021 8:40,37.695366
9/1/2021 8:45,37.307503
9/1/2021 8:50,37.307503
9/1/2021 8:55,36.78448
9/1/2021 9:00,43.43227
9/1/2021 9:05,44.91077
9/1/2021 9:10,45.497143
9/1/2021 9:15,44.904356
9/1/2021 9:20,46.0766
9/1/2021 9:25,45.75907
9/1/2021 9:30,45.24444
9/1/2021 9:35,45.791046
9/1/2021 9:40,45.365863
9/1/2021 9:45,44.811863
9/1/2021 9:50,44.258796
9/1/2021 9:55,43.417366
9/1/2021 10:00,45.865093
9/1/2021 10:05,46.34462
9/1/2021 10:10,46.976653
9/1/2021 10:15,49.577883
9/1/2021 10:20,47.4112
9/1/2021 10:25,45.98065
9/1/2021 10:30,44.526693
9/1/2021 10:35,42.132516
9/1/2021 10:40,43.109793
9/1/2021 10:45,42.989186
9/1/2021 10:50,39.986216
9/1/2021 10:55,37.8005
9/1/2021 11:00,35.715726
9/1/2021 11:05,35.715726
9/1/2021 11:10,35.33171
9/1/2021 11:15,34.29894
9/1/2021 11:20,34.90989
9/1/2021 11:25,35.376703
9/1/2021 11:30,36.220306
9/1/2021 11:35,36.869823
9/1/2021 11:40,36.407696
9/1/2021 11:45,35.56465
9/1/2021 11:50,35.786463
9/1/2021 11:55,35.966263
9/1/2021 12:00,35.02366
9/1/2021 12:05,34.430203
9/1/2021 12:10,33.771906
9/1/2021 12:15,32.470266
9/1/2021 12:20,31.162943
9/1/2021 12:25,31.829463
9/1/2021 12:30,32.636823
9/1/2021 12:35,32.458426
9/1/2021 12:40,32.54756
9/1/2021 12:45,31.449826
9/1/2021 12:50,31.085286
9/1/2021 12:55,32.51036
9/1/2021 13:00,30.94398
9/1/2021 13:05,32.740053
9/1/2021 13:10,32.740053
9/1/2021 13:15,33.794056
9/1/2021 13:20,32.81759
9/1/2021 13:25,32.763363
9/1/2021 13:30,32.96797
9/1/2021 13:35,32.918276
9/1/2021 13:40,32.918276
9/1/2021 13:45,32.85734
9/1/2021 13:50,31.564876
9/1/2021 13:55,32.466933
9/1/2021 14:00,32.88124
9/1/2021 14:05,34.43076
9/1/2021 14:10,34.460446
9/1/2021 14:15,35.381826
9/1/2021 14:20,34.798246
9/1/2021 14:25,35.18671
9/1/2021 14:30,35.5809
9/1/2021 14:35,37.32063
9/1/2021 14:40,36.816736
9/1/2021 14:45,39.07621
9/1/2021 14:50,38.3913
9/1/2021 14:55,36.645146
9/1/2021 15:00,34.095543
9/1/2021 15:05,33.98956
9/1/2021 15:10,34.180673
9/1/2021 15:15,33.92327
9/1/2021 15:20,34.98383
9/1/2021 15:25,34.98383
9/1/2021 15:30,35.284213
9/1/2021 15:35,33.817696
9/1/2021 15:40,33.817696
9/1/2021 15:45,34.220396
9/1/2021 15:50,34.89702
9/1/2021 15:55,34.899376
9/1/2021 16:00,32.86577
9/1/2021 16:05,33.548683
9/1/2021 16:10,32.69716
9/1/2021 16:15,33.779816
9/1/2021 16:20,34.545793
9/1/2021 16:25,35.680396
9/1/2021 16:30,37.163876
9/1/2021 16:35,39.34296
9/1/2021 16:40,39.309723
9/1/2021 16:45,39.502756
9/1/2021 16:50,39.157793
9/1/2021 16:55,37.87951
9/1/2021 17:00,33.591933
9/1/2021 17:05,33.591933
9/1/2021 17:10,33.636883
9/1/2021 17:15,33.81699
9/1/2021 17:20,35.294923
9/1/2021 17:25,37.568776
9/1/2021 17:30,40.098606
9/1/2021 17:35,42.103903
9/1/2021 17:40,43.851423
9/1/2021 17:45,44.448026
9/1/2021 17:50,50.249166
9/1/2021 17:55,55.67467
9/1/2021 18:00,39.728676
9/1/2021 18:05,40.259416
9/1/2021 18:10,43.111553
9/1/2021 18:15,46.631563
9/1/2021 18:20,49.388666
9/1/2021 18:25,52.713556
9/1/2021 18:30,50.6928
9/1/2021 18:35,64.611553
9/1/2021 18:40,68.342456
9/1/2021 18:45,70.28209
9/1/2021 18:50,70.98813
9/1/2021 18:55,75.024286
9/1/2021 19:00,63.78798
9/1/2021 19:05,51.315343
9/1/2021 19:10,50.860566
9/1/2021 19:15,51.116333
9/1/2021 19:20,51.89403
9/1/2021 19:25,51.30238
9/1/2021 19:30,51.105776
9/1/2021 19:35,51.09428
9/1/2021 19:40,50.437503
9/1/2021 19:45,50.594336
9/1/2021 19:50,49.74018
9/1/2021 19:55,49.584283
9/1/2021 20:00,53.447236
9/1/2021 20:05,53.884066
9/1/2021 20:10,52.110143
9/1/2021 20:15,57.228583
9/1/2021 20:20,54.948713
9/1/2021 20:25,52.972613
9/1/2021 20:30,64.235053
9/1/2021 20:35,56.51137
9/1/2021 20:40,52.812033
9/1/2021 20:45,51.490856
9/1/2021 20:50,50.277533
9/1/2021 20:55,50.003536
9/1/2021 21:00,62.552853
9/1/2021 21:05,53.72029
9/1/2021 21:10,52.70709
9/1/2021 21:15,51.13074
9/1/2021 21:20,51.025866
9/1/2021 21:25,51.498886
9/1/2021 21:30,51.12558
9/1/2021 21:35,50.479926
9/1/2021 21:40,49.903443
9/1/2021 21:45,48.28121
9/1/2021 21:50,47.812803
9/1/2021 21:55,49.693633
9/1/2021 22:00,57.219
9/1/2021 22:05,57.219
9/1/2021 22:10,56.068323
9/1/2021 22:15,55.83528
9/1/2021 22:20,52.89813
9/1/2021 22:25,52.881446
9/1/2021 22:30,50.830146
9/1/2021 22:35,50.143433
9/1/2021 22:40,48.10182
9/1/2021 22:45,46.188943
9/1/2021 22:50,45.6255
9/1/2021 22:55,45.63583
9/1/2021 23:00,50.65219
9/1/2021 23:05,50.55499
9/1/2021 23:10,50.65219
9/1/2021 23:15,49.424923
9/1/2021 23:20,46.407483
9/1/2021 23:25,47.22339
9/1/2021 23:30,46.859213
9/1/2021 23:35,45.282983
9/1/2021 23:40,45.169083
9/1/2021 23:45,44.799573
9/1/2021 23:50,44.610446
9/1/2021 23:55,44.255783
9/2/2021 0:00,46.064343
9/2/2021 0:05,46.907506
9/2/2021 0:10,48.748723
9/2/2021 0:15,48.62386
9/2/2021 0:20,48.70493
9/2/2021 0:25,48.854696
9/2/2021 0:30,48.36344
9/2/2021 0:35,48.203223
9/2/2021 0:40,45.56613
9/2/2021 0:45,55.03991
9/2/2021 0:50,48.63991
9/2/2021 0:55,48.63991
9/2/2021 1:00,49.329676
9/2/2021 1:05,48.855513
9/2/2021 1:10,49.040476
9/2/2021 1:15,45.635366
9/2/2021 1:20,45.683706
9/2/2021 1:25,46.48624
9/2/2021 1:30,45.921603
9/2/2021 1:35,45.48369
9/2/2021 1:40,44.548106
9/2/2021 1:45,44.537503
9/2/2021 1:50,44.394296
9/2/2021 1:55,43.812513
9/2/2021 2:00,45.93116
9/2/2021 2:05,45.697056
9/2/2021 2:10,46.41781
9/2/2021 2:15,45.859926
9/2/2021 2:20,45.792623
9/2/2021 2:25,45.190823
9/2/2021 2:30,45.188596
9/2/2021 2:35,45.121466
9/2/2021 2:40,44.822796
9/2/2021 2:45,44.622503
9/2/2021 2:50,44.267726
9/2/2021 2:55,44.430243
9/2/2021 3:00,45.203556
9/2/2021 3:05,45.181456
9/2/2021 3:10,44.832106
9/2/2021 3:15,44.548793
9/2/2021 3:20,44.47104
9/2/2021 3:25,45.210496
9/2/2021 3:30,44.80173
9/2/2021 3:35,45.042536
9/2/2021 3:40,45.042536
9/2/2021 3:45,44.81542
9/2/2021 3:50,45.049853
9/2/2021 3:55,44.095486
9/2/2021 4:00,42.071316
9/2/2021 4:05,41.228473
9/2/2021 4:10,41.60851
9/2/2021 4:15,42.17002
9/2/2021 4:20,42.883573
9/2/2021 4:25,42.76704
9/2/2021 4:30,42.99029
9/2/2021 4:35,43.229306
9/2/2021 4:40,43.97184
9/2/2021 4:45,44.14558
9/2/2021 4:50,43.61317
9/2/2021 4:55,43.5722
9/2/2021 5:00,44.169666
9/2/2021 5:05,44.222353
9/2/2021 5:10,44.169666
9/2/2021 5:15,45.25097
9/2/2021 5:20,46.50739
9/2/2021 5:25,48.143256
9/2/2021 5:30,48.20774
9/2/2021 5:35,51.305233
9/2/2021 5:40,54.077983
9/2/2021 5:45,56.015763
9/2/2021 5:50,58.17208
9/2/2021 5:55,58.369946
9/2/2021 6:00,49.50864
9/2/2021 6:05,49.530886
9/2/2021 6:10,50.76
9/2/2021 6:15,52.630746
9/2/2021 6:20,55.324313
9/2/2021 6:25,55.57699
9/2/2021 6:30,60.9988
9/2/2021 6:35,60.9988
9/2/2021 6:40,61.8512
9/2/2021 6:45,62.357366
9/2/2021 6:50,66.644346
9/2/2021 6:55,62.357366
9/2/2021 7:00,61.40412
9/2/2021 7:05,63.296423
9/2/2021 7:10,57.056313
9/2/2021 7:15,55.843883
9/2/2021 7:20,49.205543
9/2/2021 7:25,49.001853
9/2/2021 7:30,48.15829
9/2/2021 7:35,45.257506
9/2/2021 7:40,43.82375
9/2/2021 7:45,41.999466
9/2/2021 7:50,40.499523
9/2/2021 7:55,39.70049
9/2/2021 8:00,43.532543
9/2/2021 8:05,43.357326
9/2/2021 8:10,42.713226
9/2/2021 8:15,40.889473
9/2/2021 8:20,38.53409
9/2/2021 8:25,38.259163
9/2/2021 8:30,36.39743
9/2/2021 8:35,36.39743
9/2/2021 8:40,34.018773
9/2/2021 8:45,36.6007
9/2/2021 8:50,32.795903
9/2/2021 8:55,30.206893
9/2/2021 9:00,38.513456
9/2/2021 9:05,37.631603
9/2/2021 9:10,37.152666
9/2/2021 9:15,37.10953
9/2/2021 9:20,36.828983
9/2/2021 9:25,36.225396
9/2/2021 9:30,32.566983
9/2/2021 9:35,31.832683
9/2/2021 9:40,29.868413
9/2/2021 9:45,29.816586
9/2/2021 9:50,29.93575
9/2/2021 9:55,29.717903
9/2/2021 10:00,30.078796
9/2/2021 10:05,33.85742
9/2/2021 10:10,30.047376
9/2/2021 10:15,29.85075
9/2/2021 10:20,29.841643
9/2/2021 10:25,30.071953
9/2/2021 10:30,28.008696
9/2/2021 10:35,28.8432
9/2/2021 10:40,28.02946
9/2/2021 10:45,29.882043
9/2/2021 10:50,29.787023
9/2/2021 10:55,29.787023
9/2/2021 11:00,29.7336
9/2/2021 11:05,29.746553
9/2/2021 11:10,29.65053
9/2/2021 11:15,29.749056
9/2/2021 11:20,29.264353
9/2/2021 11:25,29.59736
9/2/2021 11:30,29.68186
9/2/2021 11:35,29.68186
9/2/2021 11:40,29.36552
9/2/2021 11:45,29.66836
9/2/2021 11:50,29.70687
9/2/2021 11:55,29.70687
9/2/2021 12:00,29.787493
9/2/2021 12:05,29.267013
9/2/2021 12:10,29.48805
9/2/2021 12:15,29.860926
9/2/2021 12:20,29.704293
9/2/2021 12:25,29.5267
9/2/2021 12:30,29.75036
9/2/2021 12:35,29.51388
9/2/2021 12:40,29.752233
9/2/2021 12:45,29.941203
9/2/2021 12:50,30.524393
9/2/2021 12:55,30.047933
9/2/2021 13:00,29.758413
9/2/2021 13:05,29.80303
9/2/2021 13:10,29.91746
9/2/2021 13:15,30.9729
9/2/2021 13:20,31.66494
9/2/2021 13:25,31.66494
9/2/2021 13:30,31.13794
9/2/2021 13:35,31.64506
9/2/2021 13:40,31.861096
9/2/2021 13:45,32.922226
9/2/2021 13:50,33.06612
9/2/2021 13:55,33.349753
9/2/2021 14:00,33.395086
9/2/2021 14:05,33.526786
9/2/2021 14:10,33.395086
9/2/2021 14:15,33.958073
9/2/2021 14:20,34.37113
9/2/2021 14:25,34.76625
9/2/2021 14:30,35.1485
9/2/2021 14:35,35.520103
9/2/2021 14:40,35.1485
9/2/2021 14:45,35.582783
9/2/2021 14:50,36.051116
9/2/2021 14:55,36.44141
9/2/2021 15:00,35.29946
9/2/2021 15:05,34.857843
9/2/2021 15:10,35.274263
9/2/2021 15:15,37.65645
9/2/2021 15:20,37.76466
9/2/2021 15:25,39.454633
9/2/2021 15:30,40.667956
9/2/2021 15:35,40.654403
9/2/2021 15:40,41.541613
9/2/2021 15:45,44.46312
9/2/2021 15:50,45.17169
9/2/2021 15:55,48.12957
9/2/2021 16:00,61.572513
9/2/2021 16:05,45.43427
9/2/2021 16:10,42.07426
9/2/2021 16:15,40.159276
9/2/2021 16:20,42.512823
9/2/2021 16:25,43.177156
9/2/2021 16:30,44.936406
9/2/2021 16:35,46.71705
9/2/2021 16:40,47.65247
9/2/2021 16:45,47.834893
9/2/2021 16:50,53.99854
9/2/2021 16:55,54.829623
9/2/2021 17:00,37.549706
9/2/2021 17:05,38.32215
9/2/2021 17:10,37.98409
9/2/2021 17:15,40.211693
9/2/2021 17:20,41.892476
9/2/2021 17:25,43.6429
9/2/2021 17:30,44.03851
9/2/2021 17:35,50.5331
9/2/2021 17:40,56.740993
9/2/2021 17:45,63.522863
9/2/2021 17:50,68.106693
9/2/2021 17:55,74.03379
9/2/2021 18:00,50.486273
9/2/2021 18:05,50.486273
9/2/2021 18:10,51.039316
9/2/2021 18:15,51.191216
9/2/2021 18:20,54.204106
9/2/2021 18:25,59.983386
9/2/2021 18:30,54.450966
9/2/2021 18:35,57.203263
9/2/2021 18:40,63.407856
9/2/2021 18:45,64.142546
9/2/2021 18:50,64.142546
9/2/2021 18:55,64.142546
9/2/2021 19:00,53.668026
9/2/2021 19:05,53.61274
9/2/2021 19:10,53.668026
9/2/2021 19:15,53.517083
9/2/2021 19:20,53.728956
9/2/2021 19:25,53.572283
9/2/2021 19:30,53.98066
9/2/2021 19:35,53.291013
9/2/2021 19:40,53.108493
9/2/2021 19:45,52.79017
9/2/2021 19:50,52.727963
9/2/2021 19:55,51.162176
9/2/2021 20:00,58.590763
9/2/2021 20:05,59.34473
9/2/2021 20:10,57.026566
9/2/2021 20:15,59.90038
9/2/2021 20:20,59.174123
9/2/2021 20:25,55.866953
9/2/2021 20:30,54.908906
9/2/2021 20:35,54.17978
9/2/2021 20:40,54.16761
9/2/2021 20:45,52.925343
9/2/2021 20:50,52.62145
9/2/2021 20:55,52.230066
9/2/2021 21:00,54.743816
9/2/2021 21:05,53.392446
9/2/2021 21:10,53.258696
9/2/2021 21:15,54.93684
9/2/2021 21:20,53.306576
9/2/2021 21:25,53.278536
9/2/2021 21:30,53.874833
9/2/2021 21:35,53.929833
9/2/2021 21:40,53.227766
9/2/2021 21:45,52.556603
9/2/2021 21:50,52.792716
9/2/2021 21:55,51.901913
9/2/2021 22:00,54.036723
9/2/2021 22:05,54.57372
9/2/2021 22:10,54.04981
9/2/2021 22:15,52.373496
9/2/2021 22:20,51.803776
9/2/2021 22:25,53.64908
9/2/2021 22:30,50.843836
9/2/2021 22:35,50.17019
9/2/2021 22:40,49.547356
9/2/2021 22:45,48.308346
9/2/2021 22:50,47.830446
9/2/2021 22:55,47.04321
9/2/2021 23:00,51.429003
9/2/2021 23:05,51.07416
9/2/2021 23:10,49.78639
9/2/2021 23:15,48.367603
9/2/2021 23:20,47.10519
9/2/2021 23:25,47.691703
9/2/2021 23:30,48.13572
9/2/2021 23:35,47.16841
9/2/2021 23:40,46.53683
9/2/2021 23:45,45.831286
9/2/2021 23:50,45.05639
9/2/2021 23:55,45.30399
9/3/2021 0:00,46.990083
9/3/2021 0:05,50.464126
9/3/2021 0:10,48.152246
9/3/2021 0:15,47.986863
9/3/2021 0:20,47.481866
9/3/2021 0:25,46.838986
9/3/2021 0:30,45.64432
9/3/2021 0:35,45.572766
9/3/2021 0:40,45.528913
9/3/2021 0:45,45.53295
9/3/2021 0:50,45.350763
9/3/2021 0:55,44.874136
9/3/2021 1:00,46.149886
9/3/2021 1:05,46.148906
9/3/2021 1:10,46.149886
9/3/2021 1:15,46.252456
9/3/2021 1:20,46.12919
9/3/2021 1:25,46.02155
9/3/2021 1:30,45.837006
9/3/2021 1:35,45.837006
9/3/2021 1:40,45.726603
9/3/2021 1:45,45.10444
9/3/2021 1:50,45.10444
9/3/2021 1:55,45.10444
9/3/2021 2:00,46.209283
9/3/2021 2:05,45.986303
9/3/2021 2:10,46.02281
9/3/2021 2:15,45.437453
9/3/2021 2:20,45.36263
9/3/2021 2:25,45.46866
9/3/2021 2:30,45.910523
9/3/2021 2:35,45.086643
9/3/2021 2:40,45.086643
9/3/2021 2:45,44.793293
9/3/2021 2:50,44.972546
9/3/2021 2:55,45.02324
9/3/2021 3:00,45.664756
9/3/2021 3:05,45.991973
9/3/2021 3:10,46.11394
9/3/2021 3:15,46.15095
9/3/2021 3:20,46.220873
9/3/2021 3:25,46.353476
9/3/2021 3:30,46.393186
9/3/2021 3:35,46.4073
9/3/2021 3:40,46.149806
9/3/2021 3:45,46.152803
9/3/2021 3:50,46.152803
9/3/2021 3:55,46.05436
9/3/2021 4:00,46.63086
9/3/2021 4:05,46.827826
9/3/2021 4:10,46.923733
9/3/2021 4:15,48.046223
9/3/2021 4:20,48.260723
9/3/2021 4:25,48.260723
9/3/2021 4:30,49.364723
9/3/2021 4:35,49.875473
9/3/2021 4:40,50.238973
9/3/2021 4:45,50.289186
9/3/2021 4:50,50.276706
9/3/2021 4:55,50.359016
9/3/2021 5:00,46.997466
9/3/2021 5:05,47.05507
9/3/2021 5:10,47.680063
9/3/2021 5:15,48.295246
9/3/2021 5:20,48.42145
9/3/2021 5:25,50.186596
9/3/2021 5:30,51.68704
9/3/2021 5:35,52.335613
9/3/2021 5:40,53.393233
9/3/2021 5:45,54.197706
9/3/2021 5:50,52.7427
9/3/2021 5:55,52.812733
9/3/2021 6:00,50.736236
9/3/2021 6:05,48.569683
9/3/2021 6:10,49.177956
9/3/2021 6:15,53.074536
9/3/2021 6:20,52.599563
9/3/2021 6:25,53.074536
9/3/2021 6:30,53.34757
9/3/2021 6:35,53.924226
9/3/2021 6:40,55.547733
9/3/2021 6:45,54.856733
9/3/2021 6:50,53.801753
9/3/2021 6:55,50.42536
9/3/2021 7:00,53.425556
9/3/2021 7:05,53.583436
9/3/2021 7:10,51.0739
9/3/2021 7:15,51.41969
9/3/2021 7:20,47.649246
9/3/2021 7:25,46.267156
9/3/2021 7:30,45.032043
9/3/2021 7:35,43.398406
9/3/2021 7:40,41.743303
9/3/2021 7:45,41.222306
9/3/2021 7:50,40.734576
9/3/2021 7:55,38.79813
9/3/2021 8:00,44.014463
9/3/2021 8:05,43.145123
9/3/2021 8:10,43.145123
9/3/2021 8:15,42.690493
9/3/2021 8:20,42.069616
9/3/2021 8:25,41.44181
9/3/2021 8:30,39.293726
9/3/2021 8:35,39.127223
9/3/2021 8:40,35.347433
9/3/2021 8:45,30.96104
9/3/2021 8:50,30.13799
9/3/2021 8:55,30.13799
9/3/2021 9:00,35.09398
9/3/2021 9:05,35.091966
9/3/2021 9:10,33.06449
9/3/2021 9:15,30.77015
9/3/2021 9:20,30.77015
9/3/2021 9:25,30.609096
9/3/2021 9:30,27.296823
9/3/2021 9:35,26.97166
9/3/2021 9:40,26.940383
9/3/2021 9:45,29.527996
9/3/2021 9:50,29.945836
9/3/2021 9:55,29.52929
9/3/2021 10:00,32.22656
9/3/2021 10:05,30.87483
9/3/2021 10:10,32.094583
9/3/2021 10:15,32.190303
9/3/2021 10:20,30.29673
9/3/2021 10:25,31.190673
9/3/2021 10:30,31.162083
9/3/2021 10:35,30.378256
9/3/2021 10:40,30.383253
9/3/2021 10:45,31.30572
9/3/2021 10:50,32.113293
9/3/2021 10:55,32.247576
9/3/2021 11:00,32.419456
9/3/2021 11:05,32.559773
9/3/2021 11:10,32.098833
9/3/2021 11:15,32.93287
9/3/2021 11:20,33.760433
9/3/2021 11:25,33.300103
9/3/2021 11:30,33.844306
9/3/2021 11:35,34.117523
9/3/2021 11:40,34.27046
9/3/2021 11:45,35.82717
9/3/2021 11:50,35.82717
9/3/2021 11:55,35.967516
9/3/2021 12:00,35.825976
9/3/2021 12:05,35.825976
9/3/2021 12:10,35.95727
9/3/2021 12:15,36.37334
9/3/2021 12:20,38.56129
9/3/2021 12:25,38.524166
9/3/2021 12:30,39.978733
9/3/2021 12:35,41.92152
9/3/2021 12:40,41.375353
9/3/2021 12:45,42.065226
9/3/2021 12:50,42.55714
9/3/2021 12:55,42.35988
9/3/2021 13:00,36.973353
9/3/2021 13:05,38.456306
9/3/2021 13:10,39.555713
9/3/2021 13:15,40.39847
9/3/2021 13:20,40.212486
9/3/2021 13:25,40.212486
9/3/2021 13:30,41.250423
9/3/2021 13:35,42.476093
9/3/2021 13:40,42.4874
9/3/2021 13:45,42.367933
9/3/2021 13:50,41.64514
9/3/2021 13:55,42.772476
9/3/2021 14:00,41.934863
9/3/2021 14:05,41.058563
9/3/2021 14:10,41.058563
9/3/2021 14:15,41.63702
9/3/2021 14:20,42.448663
9/3/2021 14:25,42.460106
9/3/2021 14:30,42.38064
9/3/2021 14:35,42.706033
9/3/2021 14:40,43.422443
9/3/2021 14:45,44.343753
9/3/2021 14:50,45.023336
9/3/2021 14:55,46.474773
9/3/2021 15:00,41.579696
9/3/2021 15:05,42.062166
9/3/2021 15:10,43.479746
9/3/2021 15:15,42.338786
9/3/2021 15:20,44.018406
